code_commune,commune,population,part_jeunes,part_seniors,indice_jeunesse,annee
62176,Bréxent-Énocq,681.0,34.84246243367768,22.630804882199765,1.5396033245411866,2017
62177,Brimeux,847.0,34.49585222011039,20.794160583740936,1.658920160839908,2017
62178,Bruay-la-Buissière,21831.0,38.03224929966007,25.36338600277323,1.4994941643636077,2017
62179,Brunembert,418.0,40.909090909090914,17.703349282296653,2.310810810810811,2017
62180,Brias,293.999999999999,38.01369863013701,20.20547945205479,1.8813559322033913,2017
62181,Bucquoy,1461.0,39.891655976188225,22.053216385080123,1.8088815381676713,2017
62182,Buire-au-Bois,230.0,26.956521739130434,34.34782608695652,0.7848101265822784,2017
62183,Buire-le-Sec,777.000000000001,41.77654644379325,18.673188946196845,2.237247561954427,2017
62184,Buissy,263.0,39.543726235741445,15.96958174904943,2.4761904761904763,2017
62185,Bullecourt,236.0,28.352116248929832,28.622065356325027,0.9905684965765218,2017
62186,Bully-les-Mines,12163.0,37.582846903376144,23.56483819527568,1.5948697203832622,2017
62187,Buneville,180.0,36.26373626373628,19.780219780219774,1.8333333333333346,2017
62188,Burbure,2865.0,34.973821989528794,25.445026178010473,1.374485596707819,2017
62189,Bus,126.0,45.8646616541354,13.53383458646616,3.3888888888888955,2017
62190,Busnes,1290.0,31.582643272928212,26.62156517170494,1.186355613173947,2017
62191,Caffiers,749.0,35.17656720503698,31.155043799616642,1.1290809742167596,2017
62192,Cagnicourt,432.0,36.574074074074076,20.13888888888889,1.8160919540229885,2017
62193,Calais,73911.0,43.441837461850206,21.158573196952556,2.053155336017982,2017
62194,Calonne-Ricouart,5454.0,37.18371837183718,24.752475247524753,1.5022222222222221,2017
62195,Calonne-sur-la-Lys,1545.0,34.692556634304204,24.724919093851135,1.4031413612565444,2017
62196,La Calotterie,643.000000000001,36.87899509118797,23.209407440032763,1.588967541996665,2017
62197,Camblain-Châtelain,1764.0,39.1156462585034,23.015873015873016,1.6995073891625616,2017
62198,Cambligneul,337.0,31.94029850746264,27.164179104477583,1.1758241758241754,2017
62199,Camblain-l'Abbé,650.0,32.852798009336865,27.921649307861152,1.1766066412161182,2017
62200,Cambrin,1244.0,41.69619892324027,19.671090718670765,2.11966888463711,2017
62201,Camiers,2717.0,30.100180548576628,31.37040530921378,0.9595088189611604,2017
62202,Campagne-lès-Boulonnais,634.0,43.987793951721926,21.82491952289853,2.0154848179655507,2017
62203,Campagne-lès-Guines,445.0,35.561731059847915,20.49209978941486,1.7353873651453344,2017
62204,Campagne-lès-Hesdin,1920.0,35.46471223520187,26.744554119880252,1.32605359865916,2017
62205,Campagne-lès-Wardrecques,1242.99999999999,34.778248333259896,22.235113117497395,1.5641138477452574,2017
62206,Campigneulles-les-Grandes,299.000000000001,35.67648299616861,20.066738390164016,1.7778914690817875,2017
62207,Campigneulles-les-Petites,552.000000000001,30.316073924428167,30.75067774595804,0.9858668538911473,2017
62208,Canettemont,70.0,37.142857142857146,28.57142857142857,1.3,2017
62209,Canlers,159.0,31.446540880503143,22.0125786163522,1.4285714285714286,2017
62211,Capelle-Fermont,217.0,37.78801843317972,19.35483870967742,1.9523809523809523,2017
62212,Capelle-lès-Hesdin,485.0,39.478957915831586,19.839679358717433,1.989898989898986,2017
62213,Carency,750.0,33.5897435897436,25.384615384615362,1.3232323232323246,2017
62214,Carly,551.0,34.02370645001345,24.053073532416278,1.4145263558172625,2017
62215,Carvin,17124.0,37.39392647661031,22.90575437527138,1.632512331354609,2017
62216,La Cauchie,211.0,34.59715639810427,22.748815165876778,1.5208333333333333,2017
62217,Cauchy-à-la-Tour,2814.00000000001,35.44158985926274,25.505792311956892,1.3895506332750946,2017
62218,Caucourt,346.0,33.81502890173411,20.809248554913296,1.625,2017
62219,Caumont,162.0,25.925925925925924,32.098765432098766,0.8076923076923077,2017
